Advertiser,Advertiser ID,Advertiser Currency,Insertion Order,Insertion Order ID,Line Item,Line Item ID,Date,Campaign,Campaign ID,Impressions,Billable Impressions,Clicks,Click Rate (CTR),Revenue (Adv Currency),Media Cost (Advertiser Currency),Start Views,1st Quartile Views,Midpoint Views,3rd Quartile Views,Complete Views,Video Completion Rate,Viewable Impressions,Measurable Impressions,Viewability,For Checking (Measurable-Impression),Start Views-Impression
CL00003,784915671,INR,IO01380|Zee5 - Vic Gov- Water Safety Campaign Dec'25 to Mar'26 IO|LI08217|Zee5 - Punjabi - Weather - Video,1024583445,LI08217|Zee5 - Punjabi - Weather - Video,23324898149,08/02/2026,CA01336,56366042,509,509,2,0.39%,33.229266,30.346362,439,404,224,162,375,85.42%,346,434,79.72%,-75,-70
CL00003,784915671,INR,IO01380|Zee5 - Vic Gov- Water Safety Campaign Dec'25 to Mar'26 IO|LI08218|Zee5 - Punjabi - Flags - Video,1024573260,LI08218|Zee5 - Punjabi - Flags - Video,23328962131,08/02/2026,CA01336,56366042,509,509,2,0.39%,32.959021,30.099563,413,349,215,143,345,83.54%,378,430,87.91%,-79,-96
CL00003,784915671,INR,IO01380|Zee5 - Vic Gov- Water Safety Campaign Dec'25 to Mar'26 IO|LI08219|Zee5 - Punjabi - Life Jackets - Video,1024931422,LI08219|Zee5 - Punjabi - Life Jackets - Video,23319838275,08/02/2026,CA01336,56366042,510,510,2,0.39%,32.715596,29.877257,422,364,209,134,353,83.65%,402,455,88.35%,-55,-88
CL00003,784915671,INR,IO01382|Vic Gov- Water Safety FY26 Campaign Dec’25 to Mar’26 IO|LI08221|Chinese - Bath - Video,1024987627,LI08221|Chinese - Bath - Video,23336207008,08/02/2026,CA01338,56389371,674,674,3,0.45%,28.030364,25.598506,574,583,534,508,459,79.97%,437,579,75.47%,-95,-100
CL00003,784915671,INR,IO01382|Vic Gov- Water Safety FY26 Campaign Dec’25 to Mar’26 IO|LI08222|Chinese - Duck - Video,1024588559,LI08222|Chinese - Duck - Video,23332209347,08/02/2026,CA01338,56389371,675,675,3,0.44%,27.959766,25.534033,623,552,507,469,527,84.59%,530,608,87.17%,-67,-52
CL00003,784915671,INR,IO01382|Vic Gov- Water Safety FY26 Campaign Dec’25 to Mar’26 IO|LI08223|Chinese - Esky - Video,1024611899,LI08223|Chinese - Esky - Video,23327094444,08/02/2026,CA01338,56389371,677,677,3,0.44%,27.814875,25.401712,582,576,531,496,467,80.24%,532,605,87.93%,-72,-95
CL00003,784915671,INR,IO01382|Vic Gov- Water Safety FY26 Campaign Dec’25 to Mar’26 IO|LI08224|Arabic - Bath - Video,1024989253,LI08224|Arabic - Bath - Video,23332214153,08/02/2026,CA01338,56389371,703,703,3,0.43%,29.991667,27.38965,644,619,585,547,516,80.12%,532,651,81.72%,-52,-59
CL00003,784915671,INR,IO01382|Vic Gov- Water Safety FY26 Campaign Dec’25 to Mar’26 IO|LI08225|Arabic - Duck - Video,1024611506,LI08225|Arabic - Duck - Video,23332211201,08/02/2026,CA01338,56389371,625,625,3,0.48%,26.827211,24.499736,536,566,539,506,471,87.87%,437,528,82.77%,-97,-89
CL00003,784915671,INR,IO01382|Vic Gov- Water Safety FY26 Campaign Dec’25 to Mar’26 IO|LI08226|Arabic - Esky - Video,1024988338,LI08226|Arabic - Esky - Video,23327093913,08/02/2026,CA01338,56389371,642,642,3,0.47%,27.399389,25.022273,558,568,524,492,464,83.15%,476,562,84.70%,-80,-84
CL00003,784915671,INR,IO01382|Vic Gov- Water Safety FY26 Campaign Dec’25 to Mar’26 IO|LI08227|Vietnamese - Bath - Video,1024612214,LI08227|Vietnamese - Bath - Video,23332214117,08/02/2026,CA01338,56389371,535,535,2,0.37%,23.190778,21.178793,483,496,470,444,423,87.58%,383,450,85.11%,-85,-52
CL00003,784915671,INR,IO01382|Vic Gov- Water Safety FY26 Campaign Dec’25 to Mar’26 IO|LI08228|Vietnamese - Duck - Video,1024988773,LI08228|Vietnamese - Duck - Video,23332211888,08/02/2026,CA01338,56389371,623,623,3,0.48%,26.596659,24.289186,529,562,522,493,458,86.58%,426,561,75.94%,-62,-94
CL00003,784915671,INR,IO01382|Vic Gov- Water Safety FY26 Campaign Dec’25 to Mar’26 IO|LI08229|Vietnamese - Esky - Video,1024638735,LI08229|Vietnamese - Esky - Video,23327095890,08/02/2026,CA01338,56389371,700,700,3,0.43%,29.312926,26.769795,632,596,540,515,491,77.69%,506,605,83.64%,-95,-68
CL00003,784915671,INR,IO01384|Citipower_Powercor_United Energy - Emergency Preparedness Campaign Dec’25 to Feb’26 IO|LI08232|Mandarin - CitiPower - Banner,1024637714,LI08232|Mandarin - CitiPower - Banner,23339849902,08/02/2026,CA01340,56380792,1754,1754,7,0.40%,56.795771,51.868284,0,0,0,0,0,0.00%,1319,1668,79.08%,-86,0
CL00003,784915671,INR,IO01384|Citipower_Powercor_United Energy - Emergency Preparedness Campaign Dec’25 to Feb’26 IO|LI08233|Vietnamese - CitiPower - Banner,1024663095,LI08233|Vietnamese - CitiPower - Banner,23339855737,08/02/2026,CA01340,56380792,1837,1837,10,0.54%,68.509043,62.565336,0,0,0,0,0,0.00%,1434,1770,81.02%,-67,0
CL00003,784915671,INR,IO01384|Citipower_Powercor_United Energy - Emergency Preparedness Campaign Dec’25 to Feb’26 IO|LI08234|Mandarin - United Energy - Banner,1024637738,LI08234|Mandarin - United Energy - Banner,23339859253,08/02/2026,CA01340,56380792,3275,3275,15,0.46%,108.70206,99.271288,0,0,0,0,0,0.00%,2512,3085,81.43%,-190,0
CL00003,784915671,INR,IO01384|Citipower_Powercor_United Energy - Emergency Preparedness Campaign Dec’25 to Feb’26 IO|LI08235|Vietnamese - United Energy - Banner,1024663410,LI08235|Vietnamese - United Energy - Banner,23330707605,08/02/2026,CA01340,56380792,3365,3365,13,0.39%,125.631001,114.731508,0,0,0,0,0,0.00%,2495,3260,76.53%,-105,0
CL00003,784915671,INR,IO01384|Citipower_Powercor_United Energy - Emergency Preparedness Campaign Dec’25 to Feb’26 IO|LI08236|Mandarin - Powercor - Banner,1025015209,LI08236|Mandarin - Powercor - Banner,23335836938,08/02/2026,CA01340,56380792,4128,4128,20,0.48%,135.626349,123.859679,0,0,0,0,0,0.00%,3104,4014,77.33%,-114,0
CL00003,784915671,INR,IO01384|Citipower_Powercor_United Energy - Emergency Preparedness Campaign Dec’25 to Feb’26 IO|LI08237|Vietnamese - Powercor - Banner,1025016253,LI08237|Vietnamese - Powercor - Banner,23339859304,08/02/2026,CA01340,56380792,4222,4222,21,0.50%,155.551529,142.056191,0,0,0,0,0,0.00%,3552,4081,87.04%,-141,0
CL00003,784915671,INR,IO01387|MPN - TfNSW Maritime Priorities C5038 revised on Campaign Dec'25 to Apr'26 IO|LI08248|MPN - Vietnamese - Wear and Check - Burst-2 - Video,1024717590,LI08248|MPN - Vietnamese - Wear and Check - Burst-2 - Video,23348766898,08/02/2026,CA01343,56388524,1,1,1,100.00%,0.02178,0.01989,1,1,0,0,1,100.00%,1,0,0.00%,0,0
CL00003,784915671,INR,IO01390|MHNSW - Unearthed and Can You Dig It Campaign Dec'25 to Feb'26 IO|LI08265|Mandarin - Banner,1024745919,LI08265|Mandarin - Banner,23343590556,08/02/2026,CA01346,56388632,1022,1022,5,0.49%,33.182161,30.303343,0,0,0,0,0,0.00%,729,930,78.39%,-92,0
CL00003,784915671,INR,IO01390|MHNSW - Unearthed and Can You Dig It Campaign Dec'25 to Feb'26 IO|LI08266|Cantonese - Banner,1024713161,LI08266|Cantonese - Banner,23343590832,08/02/2026,CA01346,56388632,1394,1394,6,0.43%,53.476553,48.837035,0,0,0,0,0,0.00%,1013,1298,78.04%,-96,0
CL00003,784915671,INR,IO01390|MHNSW - Unearthed and Can You Dig It Campaign Dec'25 to Feb'26 IO|LI08267|Hindi - Banner,1024714808,LI08267|Hindi - Banner,23343592071,08/02/2026,CA01346,56388632,1052,1052,5,0.48%,36.464537,33.300947,0,0,0,0,0,0.00%,804,987,81.46%,-65,0
CL00003,784915671,INR,IO01390|MHNSW - Unearthed and Can You Dig It Campaign Dec'25 to Feb'26 IO|LI08268|Punjabi - Banner,1024713167,LI08268|Punjabi - Banner,23343592239,08/02/2026,CA01346,56388632,1046,1046,5,0.48%,30.793709,28.122109,0,0,0,0,0,0.00%,804,970,82.89%,-76,0
CL00003,784915671,INR,IO01393|Zee5 - VIC GOV - Energy Safe Victoria _ FY26 _ Battery Safety BYKI Campaign Jan'26 to Mar'26 IO|LI08285|Punjabi - Pre-Roll - 15 Sec Video,1024885116,LI08285|Punjabi - Pre-Roll - 15 Sec Video,23369680972,08/02/2026,CA01349,56410141,1863,1863,9,0.48%,136.049225,124.245868,1776,1543,1132,845,1346,75.79%,1513,1764,85.77%,-99,-87
CL00003,784915671,INR,IO01393|Zee5 - VIC GOV - Energy Safe Victoria _ FY26 _ Battery Safety BYKI Campaign Jan'26 to Mar'26 IO|LI08286|Punjabi - Pre-Roll - 30 Sec Video,1024885164,LI08286|Punjabi - Pre-Roll - 30 Sec Video,23365682075,08/02/2026,CA01349,56410141,1867,1867,10,0.54%,119.784153,109.391921,1817,860,509,367,1442,79.36%,1399,1777,78.73%,-90,-50
CL00003,784915671,INR,IO01398|Mercedes - Q1 2026 Campaign Jan'26 to Feb'26 IO|LI08310|Indian - Banner,1024945739,LI08310|Indian - Banner,23385919603,08/02/2026,CA01354,56439915,16572,16572,80,0.48%,605.797727,553.239933,0,0,0,0,0,0.00%,12513,16401,76.29%,-171,0
CL00003,784915671,INR,IO01398|Mercedes - Q1 2026 Campaign Jan'26 to Feb'26 IO|LI08311|Indian - 6Sec - Video,1024933619,LI08311|Indian - 6Sec - Video,23385923707,08/02/2026,CA01354,56439915,551,551,3,0.54%,27.140366,24.785722,494,237,188,176,422,85.43%,370,486,76.13%,-65,-57
CL00003,784915671,INR,IO01398|Mercedes - Q1 2026 Campaign Jan'26 to Feb'26 IO|LI08377|Indian - 15Sec - Video,1025015880,LI08377|Indian - 15Sec - Video,23381640644,08/02/2026,CA01354,56439915,2899,2899,15,0.52%,115.394412,105.383025,2808,2070,1689,1454,2325,82.80%,2160,2799,77.17%,-100,-91
CL00003,784915671,INR,IO01398|Mercedes - Q1 2026 Campaign Jan'26 to Feb'26 IO|LI08378|Indian - 30Sec - Video,1025312998,LI08378|Indian - 30Sec - Video,23376774162,08/02/2026,CA01354,56439915,3121,3121,13,0.42%,124.23667,113.458146,2938,2270,1895,1602,2578,87.75%,2604,2996,86.92%,-125,-183
CL00003,784915671,INR,IO01399|Viber - VIC GOV - Department of Health Community Pharmacists Campaign Dec'25 to May'26 IO|LI08312|Vietnamese - Banner,1025304055,LI08312|Vietnamese - Banner,23375480316,08/02/2026,CA01355,56438064,2904,2904,15,0.52%,137.51046,125.580329,0,0,0,0,0,0.00%,2456,2826,86.91%,-78,0
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08317|Mandarin - Video,1025304844,LI08317|Mandarin - Video,23375631564,08/02/2026,CA01358,56438109,1820,1820,9,0.49%,77.097986,70.40912,1720,1575,1452,1364,1345,78.20%,1476,1762,83.77%,-58,-100
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08318|Punjabi - Video,1025304379,LI08318|Punjabi - Video,23384762824,08/02/2026,CA01358,56438109,1456,1456,8,0.55%,51.187656,46.746718,1362,1172,1018,955,1199,88.03%,1072,1396,76.79%,-60,-94
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08319|Vietnamese - Video,1025304940,LI08319|Vietnamese - Video,23375633241,08/02/2026,CA01358,56438109,1666,1666,8,0.48%,69.170887,63.16976,1609,1487,1398,1317,1255,78.00%,1394,1588,87.78%,-78,-57
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08320|Arabic - Video,1025304385,LI08320|Arabic - Video,23375635155,08/02/2026,CA01358,56438109,1629,1629,8,0.49%,67.876437,61.987614,1565,1434,1345,1274,1217,77.76%,1262,1544,81.74%,-85,-64
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08321|Cantonese - Video,1024935575,LI08321|Cantonese - Video,23380492958,08/02/2026,CA01358,56438109,1802,1802,7,0.39%,77.252771,70.550476,1718,1600,1494,1364,1374,79.98%,1487,1726,86.15%,-76,-84
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08322|Hindi - Video,1024918946,LI08322|Hindi - Video,23384764045,08/02/2026,CA01358,56438109,1422,1422,7,0.49%,59.895661,54.699234,1330,874,630,533,1081,81.28%,1030,1338,76.98%,-84,-92
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08323|Sinhalese - Video,1025004429,LI08323|Sinhalese - Video,23384766217,08/02/2026,CA01358,56438109,1768,1768,7,0.40%,60.73996,55.470283,1676,1357,1179,1031,1490,88.90%,1393,1696,82.13%,-72,-92
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08324|Spanish - Video,1025304949,LI08324|Spanish - Video,23384768356,08/02/2026,CA01358,56438109,1826,1826,8,0.44%,75.328608,68.793249,1740,1582,1446,1227,1346,77.36%,1354,1759,76.98%,-67,-86
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08325|Urdu - Video,1025304946,LI08325|Urdu - Video,23384768557,08/02/2026,CA01358,56438109,1490,1490,6,0.40%,54.12285,49.42726,1411,1274,1009,661,1129,80.01%,1139,1413,80.61%,-77,-79
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08326|Filipino - Video,1024935749,LI08326|Filipino - Video,23375632716,08/02/2026,CA01358,56438109,1660,1660,7,0.42%,67.199478,61.369386,1575,1386,1296,1230,1189,75.49%,1227,1566,78.35%,-94,-85
CL00003,784915671,INR,IO01402|MPN - VIC GOV - DJSIR _ Free TAFE Initiatives Campaign Dec'25 to Jun'26 IO|LI08327|Dari - Video,1025004435,LI08327|Dari - Video,23375635569,08/02/2026,CA01358,56438109,1599,1599,8,0.50%,74.133077,67.70144,1535,1328,1249,1092,1236,80.52%,1183,1503,78.71%,-96,-64
CL00003,784915671,INR,IO01404|MPN - Transurban - West Gate Tunnel Opening Campaign Feb'26 IO|LI08331|Arabic - Banner,1025003931,LI08331|Arabic - Banner,23380582685,08/02/2026,CA01360,56426041,5118,5118,20,0.39%,175.375786,160.160535,0,0,0,0,0,0.00%,3903,4950,78.85%,-168,0
CL00003,784915671,INR,IO01404|MPN - Transurban - West Gate Tunnel Opening Campaign Feb'26 IO|LI08332|Vietnamese - Banner,1025004567,LI08332|Vietnamese - Banner,23384852860,08/02/2026,CA01360,56426041,9313,9313,50,0.54%,346.389658,316.337587,0,0,0,0,0,0.00%,7759,9200,84.34%,-113,0
CL00003,784915671,INR,IO01404|MPN - Transurban - West Gate Tunnel Opening Campaign Feb'26 IO|LI08333|Punjabi - Banner,1025005326,LI08333|Punjabi - Banner,23384859757,08/02/2026,CA01360,56426041,9270,9270,42,0.45%,325.233631,297.017015,0,0,0,0,0,0.00%,7336,9098,80.63%,-172,0
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08336|TVBJ-Cantonese - Gambler - 15s - Non-Festival,1025006304,LI08336|TVBJ-Cantonese - Gambler - 15s - Non-Festival,23380848623,08/02/2026,CA01361,56420861,7001,7001,28,0.40%,559.887397,511.312691,6866,4629,4221,3648,5386,78.44%,5938,6832,86.91%,-169,-135
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08337|TVBJ-Cantonese - FF - 15s - Non-Festival,1025006718,LI08337|TVBJ-Cantonese - FF - 15s - Non-Festival,23375978529,08/02/2026,CA01361,56420861,2906,2906,14,0.48%,211.223471,192.898147,2815,2151,1980,1770,2501,88.85%,2255,2819,79.99%,-87,-91
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08340|TVBJ-Cantonese - Gambler - 30s - Non-Festival,1025005836,LI08340|TVBJ-Cantonese - Gambler - 30s - Non-Festival,23380847738,08/02/2026,CA01361,56420861,2978,2978,13,0.44%,216.822101,198.011051,2897,2077,1808,1643,2560,88.37%,2185,2891,75.58%,-87,-81
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08341|TVBJ-Cantonese - FF - 30s - Non-Festival,1025307070,LI08341|TVBJ-Cantonese - FF - 30s - Non-Festival,23380848410,08/02/2026,CA01361,56420861,1517,1517,8,0.53%,109.245673,99.767738,1425,1072,934,847,1251,87.79%,1230,1419,86.68%,-98,-92
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08344|Zee5 -Indian - Gambler - 15s - Non-Festival,1024940963,LI08344|Zee5 -Indian - Gambler - 15s - Non-Festival,23376318123,08/02/2026,CA01361,56420861,541,541,2,0.37%,22.671107,20.704207,449,206,85,43,355,79.06%,410,468,87.61%,-73,-92
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08345|Zee5 -Indian - FF - 15s - Non-Festival,1025009922,LI08345|Zee5 -Indian - FF - 15s - Non-Festival,23376310689,08/02/2026,CA01361,56420861,221,221,1,0.45%,9.233457,8.432381,201,112,62,31,170,84.58%,173,218,79.36%,-3,-20
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08348|Zee5 -Indian - Gambler - 30s - Non-Festival,1025010198,LI08348|Zee5 -Indian - Gambler - 30s - Non-Festival,23381196950,08/02/2026,CA01361,56420861,414,414,2,0.48%,18.258356,16.674298,411,139,53,18,347,84.43%,337,396,85.10%,-18,-3
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08349|Zee5 -Indian - FF - 30s - Non-Festival,1025007417,LI08349|Zee5 -Indian - FF - 30s - Non-Festival,23385478939,08/02/2026,CA01361,56420861,223,223,1,0.45%,9.295486,8.489028,215,35,9,2,177,82.33%,174,218,79.82%,-5,-8
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08352|MPN -Arabic - Gambler - 15s - Non-Festival,1024944044,LI08352|MPN -Arabic - Gambler - 15s - Non-Festival,23385667336,08/02/2026,CA01361,56420861,1202,1202,6,0.50%,48.074615,43.903758,1139,1113,1061,1005,963,84.55%,918,1104,83.15%,-98,-63
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08353|MPN -Arabic - FF - 15s - Non-Festival,1024942328,LI08353|MPN -Arabic - FF - 15s - Non-Festival,23385670465,08/02/2026,CA01361,56420861,487,487,2,0.41%,19.564305,17.866945,486,443,406,388,368,75.72%,380,482,78.84%,-5,-1
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08356|MPN -Arabic - Gambler - 30s - Non-Festival,1025013189,LI08356|MPN -Arabic - Gambler - 30s - Non-Festival,23376519282,08/02/2026,CA01361,56420861,985,985,4,0.41%,38.844146,35.474106,912,800,731,658,798,87.50%,701,914,76.70%,-71,-73
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08357|MPN -Arabic - FF - 30s - Non-Festival,1024943858,LI08357|MPN -Arabic - FF - 30s - Non-Festival,23381392064,08/02/2026,CA01361,56420861,413,413,2,0.48%,16.414053,14.990003,396,313,287,266,345,87.12%,333,407,81.82%,-6,-17
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08360|MPN -Vietnamese - Gambler - 15s - Nov-Festival,1025011704,LI08360|MPN -Vietnamese - Gambler - 15s - Nov-Festival,23376603576,08/02/2026,CA01361,56420861,1670,1670,8,0.48%,69.078869,63.085725,1592,1370,1264,1189,1401,88.00%,1218,1612,75.56%,-58,-78
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08361|MPN -Vietnamese - FF - 15s - Nov-Festival,1024980414,LI08361|MPN -Vietnamese - FF - 15s - Nov-Festival,23376604713,08/02/2026,CA01361,56420861,670,670,3,0.45%,27.85333,25.436831,600,570,507,475,451,75.17%,517,615,84.07%,-55,-70
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08364|MPN -Vietnamese - Gambler - 30s - Nov-Festival,1024944239,LI08364|MPN -Vietnamese - Gambler - 30s - Nov-Festival,23385752107,08/02/2026,CA01361,56420861,1421,1421,6,0.42%,59.717253,54.536304,1340,1117,988,890,1036,77.31%,1080,1324,81.57%,-97,-81
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08365|MPN -Vietnamese - FF - 30s - Nov-Festival,1024943000,LI08365|MPN -Vietnamese - FF - 30s - Nov-Festival,23376603564,08/02/2026,CA01361,56420861,544,544,3,0.55%,24.325195,22.21479,479,406,336,295,377,78.71%,393,474,82.91%,-70,-65
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08368|MPN -Korean - Gambler - 15s - Nov-Festival,1024994523,LI08368|MPN -Korean - Gambler - 15s - Nov-Festival,23381549663,08/02/2026,CA01361,56420861,1588,1588,6,0.38%,77.062896,70.377074,1521,1327,1228,1170,1227,80.67%,1181,1535,76.94%,-53,-67
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08369|MPN -Korean - FF - 15s - Nov-Festival,1025014224,LI08369|MPN -Korean - FF - 15s - Nov-Festival,23376679836,08/02/2026,CA01361,56420861,682,682,3,0.44%,32.916944,30.061136,631,561,508,482,539,85.42%,513,596,86.07%,-86,-51
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08372|MPN -Korean - Gambler - 30s - Nov-Festival,1025311366,LI08372|MPN -Korean - Gambler - 30s - Nov-Festival,23381548787,08/02/2026,CA01361,56420861,1081,1081,4,0.37%,37.788477,34.510025,998,794,663,575,814,81.56%,797,1000,79.70%,-81,-83
CL00003,784915671,INR,IO01405|MPN&ZeeTV&TVBJ - Responsible Gambling The Number that Changed my Life campaign Dec'25 to Mar'26 IO|LI08373|MPN -Korean - FF - 30s - Nov-Festival,1025289799,LI08373|MPN -Korean - FF - 30s - Nov-Festival,23385831088,08/02/2026,CA01361,56420861,523,523,2,0.38%,18.510585,16.904644,467,377,314,268,410,87.79%,326,429,75.99%,-94,-56
CL00003,784915671,INR,IO01410|WestHQ - Multicultural awareness - 2026 Campaign Jan’26|LI08465|SA - Banner - Valentine's Day - Jan'26,1025425701,LI08465|SA - Banner - Valentine's Day - Jan'26,23441390799,08/02/2026,CA01366,56459421,1558,1558,7,0.45%,54.355135,49.639393,0,0,0,0,0,0.00%,1316,1500,87.73%,-58,0
CL00003,784915671,INR,IO01410|WestHQ - Multicultural awareness - 2026 Campaign Jan’26|LI08466|SA - Interstitials - Valentine's Day - Jan'26,1025759464,LI08466|SA - Interstitials - Valentine's Day - Jan'26,23450924638,08/02/2026,CA01366,56459421,1677,1677,8,0.48%,60.061046,54.85027,0,0,0,0,0,0.00%,1340,1609,83.28%,-68,0
CL00003,784915671,INR,IO01410|WestHQ - Multicultural awareness - 2026 Campaign Jan’26|LI08467|Filipino - Banner - Valentine's Day - Jan'26,1025426304,LI08467|Filipino - Banner - Valentine's Day - Jan'26,23441391969,08/02/2026,CA01366,56459421,594,594,3,0.51%,22.438253,20.491555,0,0,0,0,0,0.00%,414,505,81.98%,-89,0
CL00003,784915671,INR,IO01410|WestHQ - Multicultural awareness - 2026 Campaign Jan’26|LI08468|Filipino - Interstitials - Valentine's Day - Jan'26,1025424972,LI08468|Filipino - Interstitials - Valentine's Day - Jan'26,23441392290,08/02/2026,CA01366,56459421,816,816,4,0.49%,34.375428,31.393085,0,0,0,0,0,0.00%,618,737,83.85%,-79,0
CL00003,784915671,INR,IO01410|WestHQ - Multicultural awareness - 2026 Campaign Jan’26|LI08469|Arabic - Banner - Valentine's Day - Jan'26,1025759677,LI08469|Arabic - Banner - Valentine's Day - Jan'26,23450924149,08/02/2026,CA01366,56459421,813,813,4,0.49%,28.663744,26.176935,0,0,0,0,0,0.00%,580,744,77.96%,-69,0
CL00003,784915671,INR,IO01410|WestHQ - Multicultural awareness - 2026 Campaign Jan’26|LI08470|Arabic - Interstitials - Valentine's Day - Jan'26,1025347826,LI08470|Arabic - Interstitials - Valentine's Day - Jan'26,23450926495,08/02/2026,CA01366,56459421,843,843,4,0.47%,30.440749,27.799771,0,0,0,0,0,0.00%,583,748,77.94%,-95,0
CL00003,784915671,INR,IO01410|WestHQ - Multicultural awareness - 2026 Campaign Jan’26|LI08634|SA - Banner - LNY - Jan'26,1025686524,LI08634|SA - Banner - LNY - Jan'26,23482855665,08/02/2026,CA01366,56459421,2300,2300,9,0.39%,80.477605,73.49553,0,0,0,0,0,0.00%,1932,2210,87.42%,-90,0
CL00003,784915671,INR,IO01410|WestHQ - Multicultural awareness - 2026 Campaign Jan’26|LI08635|SA - Interstitials - LNY - Jan'26,1025602229,LI08635|SA - Interstitials - LNY - Jan'26,23492645965,08/02/2026,CA01366,56459421,2606,2606,14,0.54%,94.293229,86.112538,0,0,0,0,0,0.00%,2033,2541,80.01%,-65,0
CL00003,784915671,INR,IO01410|WestHQ - Multicultural awareness - 2026 Campaign Jan’26|LI08636|Filipino - Banner - LNY - Jan'26,1025687208,LI08636|Filipino - Banner - LNY - Jan'26,23487947699,08/02/2026,CA01366,56459421,1014,1014,5,0.49%,39.302188,35.892409,0,0,0,0,0,0.00%,774,941,82.25%,-73,0
CL00003,784915671,INR,IO01410|WestHQ - Multicultural awareness - 2026 Campaign Jan’26|LI08637|Filipino - Interstitials - LNY - Jan'26,1026028978,LI08637|Filipino - Interstitials - LNY - Jan'26,23482860144,08/02/2026,CA01366,56459421,1238,1238,6,0.48%,52.27769,47.742183,0,0,0,0,0,0.00%,914,1181,77.39%,-57,0
